Beschaffenheit_schluessel,Beschaffenheit_bezeichnung,AAA-Beschreibung,alias
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74601
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74602
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74611
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74616
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74624
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74633
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74637
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74641
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74657
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74658
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74665
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74667
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74684
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74698
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74713
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74720
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74721
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74723
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74737
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74743
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74745
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74749
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74761
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74765
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74773
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74778
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74781
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74782
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74798
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74800
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74806
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74808
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74810
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74817
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74830
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74833
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74846
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74859
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74875
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74877
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74881
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74885
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74898
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74901
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74902
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74907
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74908
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74909
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__74917
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74922
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74930
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74935
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74943
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74953
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74954
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74957
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74972
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74992
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__74998
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__75006
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75021
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__75025
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75026
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75032
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75034
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75044
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75045
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75057
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75070
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75079
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75080
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75097
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75106
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75109
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75113
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75123
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75132
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75138
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75145
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75147
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75151
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75154
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75156
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75159
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75160
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75167
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75174
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75177
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75186
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75188
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75205
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75206
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75220
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75222
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75226
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75227
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75235
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75244
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75246
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75260
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75270
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75274
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75278
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75283
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75293
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75294
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75297
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75299
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75300
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75302
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75305
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75306
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75307
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75308
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75316
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75322
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75327
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75330
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75331
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75333
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75334
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75341
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75343
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75380
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75394
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75400
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75404
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75411
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75412
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75427
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__75430
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75432
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75449
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75452
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75455
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75456
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75457
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75471
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75472
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75474
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75475
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75479
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__75482
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76464
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76467
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76468
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76472
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76474
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76475
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76476
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76481
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76483
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76486
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76487
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76492
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76495
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76512
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76519
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76521
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76523
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76525
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76529
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76530
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76536
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76537
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76538
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76542
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76546
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76552
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76564
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76568
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76569
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76571
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76577
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76579
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76587
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76592
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76594
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76599
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76605
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76618
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76619
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76622
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76628
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76629
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76631
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76635
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76640
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76642
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76655
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76656
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76659
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76662
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76668
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76669
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76672
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76673
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76674
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76681
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76682
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76683
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76685
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76687
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76688
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76689
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76691
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76697
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76698
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76699
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76700
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__76704
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76706
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76711
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76715
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76716
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76718
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76725
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76737
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76740
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76748
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76749
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76754
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76757
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76758
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76761
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76766
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76769
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76771
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76777
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76788
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76790
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76791
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76792
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76794
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76795
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76798
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__76802
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76804
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76806
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76807
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76808
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76809
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76813
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76816
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76817
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76822
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76824
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76827
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76832
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76835
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76840
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76841
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76855
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76856
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76859
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76863
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76864
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76865
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76866
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76871
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76877
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76882
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76883
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76884
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76886
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76893
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76894
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__76895
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76898
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76899
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__76900
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76902
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76903
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76907
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76912
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76914
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76916
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76920
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76921
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76922
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76925
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76926
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76928
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76930
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76931
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76933
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76934
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76935
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76940
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76941
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76943
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76944
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76947
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76949
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76951
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76952
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76954
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76955
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76956
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76961
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76963
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__76968
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76972
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76974
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76979
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76990
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76991
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76993
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76996
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__76998
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77002
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77021
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77026
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77029
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77036
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77041
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77044
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77047
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77056
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77057
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77058
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77060
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77063
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77070
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77071
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77080
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77082
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77086
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77087
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77089
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77096
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77097
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__77102
