Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Name,ArchaeologischerTyp_schluessel,ArchaeologischerTyp_bezeichnung,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Bahnhofskategorie_schluessel,Bahnhofskategorie_bezeichnug,Art_schluessel,Art_bezeichnung
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161712,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161716,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161717,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161719,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161720,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161722,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161728,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161729,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161730,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161733,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161734,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161739,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161740,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161741,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161743,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161746,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161747,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161752,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161758,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161765,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161768,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161769,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161774,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161775,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161781,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161784,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161789,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161790,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161795,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161797,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161802,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161808,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161809,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161814,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161818,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161819,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161823,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161833,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161835,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161839,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161840,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161843,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161849,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161851,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161852,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161853,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161858,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161862,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161863,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161868,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161870,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161878,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161883,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161887,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161895,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161899,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161903,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161904,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161907,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161908,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161910,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161915,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161919,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161922,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161923,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161928,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161934,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161937,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161938,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161950,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161955,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161965,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161968,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161976,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161980,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161981,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161985,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161986,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161990,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161991,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161992,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161993,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161996,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__161997,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162000,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162003,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162005,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162006,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162011,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162012,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162014,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162016,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162017,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162020,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162021,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162022,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162024,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162026,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162029,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162031,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162034,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162035,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162040,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162041,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162043,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162047,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162048,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162051,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162053,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162055,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162056,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162058,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162059,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162061,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162063,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162064,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162065,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162067,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162068,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162070,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162072,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162073,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162074,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162076,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162077,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162079,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162081,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162083,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162084,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162089,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162091,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162095,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162096,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162099,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162109,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162115,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162116,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162117,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162118,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162120,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162126,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162128,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162129,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162131,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162133,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162134,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162135,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162136,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162137,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162142,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162145,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162146,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162148,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162150,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162151,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162152,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162154,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162155,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162158,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162159,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162160,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162161,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162163,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162164,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162165,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162166,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162170,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162172,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162176,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162178,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162180,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162181,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162182,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162183,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162185,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162187,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162188,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162194,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162195,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162197,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162198,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162203,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162204,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162205,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162206,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162210,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162211,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162214,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162216,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162218,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162223,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162224,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162226,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162228,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162229,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162233,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162234,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162239,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162240,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162241,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162243,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162248,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162254,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162257,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162258,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162261,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162266,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162269,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162277,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162279,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162282,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162283,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162289,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162297,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162299,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162303,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162308,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162312,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162315,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162316,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162319,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162320,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162322,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162323,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162325,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162328,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162330,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162332,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162335,Weststraße,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162340,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162341,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162342,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162343,Hansa-Ufer,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162345,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162346,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162348,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162352,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162353,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162354,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162357,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162359,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162363,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162371,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162375,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162380,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162381,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162383,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162384,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162388,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162393,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162395,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162396,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162398,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162399,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162403,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162404,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162405,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162408,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162411,,,,,,,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_WegPfadSteig,F3__162413,,,,,,,,,
